Gmatria	Word
320	עמרי | רחבעם | לערך | והאחרנים | נער | ישבח | ירעם | להדדעזר | צריך | ושוח | ענר | ישי | ערים | סרני | קטורה | עירם
321	שבטי | וחשבה
322	בערים | חדשי | ירבעם | ישיב | וידבש | יביש | ישבי
323	היושב | חטוש | וישאו | ויואש | הקרחי | ארבעים
324	שיחו | ואליעזר | ועזריאל | ויקברו | וישבו
325	עריהם | ישיה | הערים | נערה | חשביה | הרעים | וישאבו
326	כוש | ובחריצי | אישהוד | ועמרי
327	וישוה | ואישי | לעזרך | בעריהם | לאוצר | יבישה | ויושה
328	הארבעים | וישבי | יושבי
329	וארבעים
330	נערי | פרים | ליצר | וחושי | לצרי | יערים
331	לארנן | מארץ | ואדרכנים | למנורה | אפרים | חשביהו | שאל | וישיה | ונערה | רפאים
332	שוכו | לבקר | מבצר | יאשיהו | וכוש | וישוי
333	יושביה | אשבל
334	ויקריבו
335	נעריה | שלה | שכיה | מערכה
336	ולכפר | לכפור | הרפאים | לאשה
337	לבשה | שאול | וישיהו | מבצרה
338	שלח | ולבקר | לאלעזר | שובל | לחקר | השלג
339	שובאל | שבואל | ושבאל
340	ליצרי | שם | ספר | מצרי
341	לאיש | ושלה | משא | ונעריה
342	בשם | למערב | לחדש | ובפרדים
343	ושאול | ויושויה | במשא
344	שלחו | ושובל | מרקד | ושלח
345	לישבאב | ליצהרי | המצרי | פטורים | שהם | השם | וישוחיה | שמה | משה | הצמרי
346	ורקם | ושם | ומלכירם | ספרו | שמאה | המשא | שמו | אלישה | סופר
347	וישאל | ושמא | ושלוה
348	שמח | ולמערב | חשם | בשמו | חמש | שלחי | לאליעזר
349	פטירים | שלחהו | שלטי
350	שכל | ושמד | שמי | קרן | עמרם
351	שאן | ושמה | הסופר | מישא | והצרים | מאיש | ומשה | ושהם | ורקמה | נשא | נקרא
352	ושמו | בשכל | וסופר | ולכפורי
353	שמחה | חצריהם | חמשה
354	חצרון | להקטיר | בבשן | חושם | וישלח
355	שמטו | הערלים | בחצריהם | לחשביה | שנה | עפרה | בשמחה | פרעה
356	מושי | ועפר | ומשובב | ומשי | וישם
357	הבשן | וישמא | אנוש
358	ובכפרים | נחש | ויבשם | ליושבי | ישמח
359	שטן | וחצריהם | ואשבן | ואלישיב | השמיד
360	שכם | שמך | השנה | שני | כשם | וישלחו
361	לשאל | היוצרים | נשיא | נשאי | אנשי
362	ומושי | ויספרו | חדשים
363	הקרחים | וישאום | החמשי | הקרובים
364	חושים | ישמחו
365	השני | השכיל | השלל | מעריהם
366	ושלל | ושכם | חשבון | עצור | ומשך | נשיו | ושני | השבטים
367	לשאול | ואנשי | לעזרני | הישבים
368	לשובל
369	וגישן
370	וימשחו | נערן | שלם | ודישן | דישון | במשיחי | ודקרני | וישמחו | לשם | פרץ | משל
371	שלמא
372	וישימו | שבע | כבשים
373	געש | אשבע | החמישי
375	הצרעי | עשה | שמלה | שלמה
376	עשו | פרצו | ושכן | ועקר | אעשה | לשום | לאשמה | מושל | שוע | שלום
377	וישימהו | שבעה | שועא | בשלמה | ושלמא | שמואל
378	ושבע | אשכנז
379	ושבניהו | והיושבים
380	עשי | משם | מצרים | לשמי | מספר
381	שמאם | ושלמה | ועשה | הושע
382	במספר | השמאול | מבשם | ואעשה | ושלום
383	ושבעה | ושמואל | ונכבשה | לחמשה | לאלישיב | לשמחה
384	למרחוק
385	הסריסים | יעשה | הערקי | עשיה | המספר | שכניה
386	ויעש | וישכן | ומצרים | יעוש | ויעקר | יועש
387	בעשיה | השבעי
388	ובמספר | מחצרים | לקרחים | ומבשם
389	אבישוע | שפט
390	לעמרמי | מספרי | שמים | יעיש | שפי | שמן | כפרץ | ספרים | ישעי
391	יהושע | ועשיה
392	לחדשים | ויושע | ויעוש | בשמים | ויועש | ויעשו | מבשן
393	נשלחה
394	וישלחם | ושלחן
395	ואבישוע | מנשה | ושפט | השמים | השמן
396	ושמן | וישעי
397	וישימאל | השביעי
398	נמשח | חמשים
399	שפטי
400	נשים | המנשה | המשנה | לשלם | שנים
401	ומנשה | אנשים | וישפה | והשמן | ישעיהו | וישעיה | שמונה | את
402	וישלימו | בשנים | בת
403	והבשמים | אשבעל | גת
404	שפטיה | ומחשים | קדש | וחמשים
405	בגת | המנשי | השנים | לשלמה
406	לשלום | אתה | שימון | הנשאים | ושנים | האנשים | שופך | אלעשה | שועל
407	ושמונה | לשבעה | ומשנהו | וישעיהו | אתו | ואת
408	זאת | ובת | בקשו | בתו | חת
409	אבות | אחת | ובאת | הקדש | לאבשלום | מקטירים | תבוא
410	משלם | קדשו | שפטיהו | שלף | בזאת | ובקבקר | קיש | משכן | יהושפט | שמע | נעצר
411	השילוני | נשיאים | ויפשטו | שמעא | עמשא | עשיאל | ויושפט | ולשלמה
